,PLAYER_NAME,GAME_CAREER,TOTAL_3MADE
287,Stephen Curry,288,740
288,Stephen Curry,289,748
289,Stephen Curry,290,749
290,Stephen Curry,291,750
291,Stephen Curry,292,752
292,Stephen Curry,293,754
293,Stephen Curry,294,757
294,Stephen Curry,295,761
295,Stephen Curry,296,767
296,Stephen Curry,297,769
297,Stephen Curry,298,772
298,Stephen Curry,299,778
299,Stephen Curry,300,783
300,Stephen Curry,301,785
301,Stephen Curry,302,789
302,Stephen Curry,303,797
303,Stephen Curry,304,798
304,Stephen Curry,305,802
305,Stephen Curry,306,805
306,Stephen Curry,307,811
307,Stephen Curry,308,815
308,Stephen Curry,309,816
309,Stephen Curry,310,821
310,Stephen Curry,311,824
311,Stephen Curry,312,827
312,Stephen Curry,313,828
313,Stephen Curry,314,833
314,Stephen Curry,315,837
315,Stephen Curry,316,839
316,Stephen Curry,317,840
317,Stephen Curry,318,841
318,Stephen Curry,319,842
319,Stephen Curry,320,843
320,Stephen Curry,321,845
321,Stephen Curry,322,850
322,Stephen Curry,323,856
323,Stephen Curry,324,859
324,Stephen Curry,325,862
325,Stephen Curry,326,863
326,Stephen Curry,327,868
327,Stephen Curry,328,874
328,Stephen Curry,329,877
329,Stephen Curry,330,878
330,Stephen Curry,331,880
331,Stephen Curry,332,885
332,Stephen Curry,333,887
333,Stephen Curry,334,891
334,Stephen Curry,335,898
335,Stephen Curry,336,905
336,Stephen Curry,337,907
337,Stephen Curry,338,910
338,Stephen Curry,339,911
339,Stephen Curry,340,915
340,Stephen Curry,341,921
341,Stephen Curry,342,925
342,Stephen Curry,343,925
343,Stephen Curry,344,928
344,Stephen Curry,345,931
345,Stephen Curry,346,936
346,Stephen Curry,347,938
347,Stephen Curry,348,940
348,Stephen Curry,349,948
349,Stephen Curry,350,954
350,Stephen Curry,351,955
351,Stephen Curry,352,956
352,Stephen Curry,353,959
353,Stephen Curry,354,962
354,Stephen Curry,355,963
355,Stephen Curry,356,964
356,Stephen Curry,357,967
357,Stephen Curry,358,970
358,Stephen Curry,359,976
359,Stephen Curry,360,977
360,Stephen Curry,361,982
361,Stephen Curry,362,983
362,Stephen Curry,363,985
363,Stephen Curry,364,986
364,Stephen Curry,365,990
365,Stephen Curry,366,993
366,Stephen Curry,367,998
367,Stephen Curry,368,999
368,Stephen Curry,369,1003
369,Stephen Curry,370,1006
370,Stephen Curry,371,1010
371,Stephen Curry,372,1017
372,Stephen Curry,373,1019
373,Stephen Curry,374,1021
374,Stephen Curry,375,1023
375,Stephen Curry,376,1026
376,Stephen Curry,377,1028
377,Stephen Curry,378,1029
378,Stephen Curry,379,1031
379,Stephen Curry,380,1036
380,Stephen Curry,381,1040
381,Stephen Curry,382,1042
382,Stephen Curry,383,1052
383,Stephen Curry,384,1056
384,Stephen Curry,385,1061
385,Stephen Curry,386,1064
386,Stephen Curry,387,1066
387,Stephen Curry,388,1070
388,Stephen Curry,389,1075
389,Stephen Curry,390,1078
390,Stephen Curry,391,1081
391,Stephen Curry,392,1086
392,Stephen Curry,393,1092
393,Stephen Curry,394,1098
394,Stephen Curry,395,1103
395,Stephen Curry,396,1105
396,Stephen Curry,397,1112
397,Stephen Curry,398,1113
398,Stephen Curry,399,1119
399,Stephen Curry,400,1121
400,Stephen Curry,401,1123
401,Stephen Curry,402,1125
402,Stephen Curry,403,1128
403,Stephen Curry,404,1133
404,Stephen Curry,405,1138
405,Stephen Curry,406,1146
406,Stephen Curry,407,1152
407,Stephen Curry,408,1156
408,Stephen Curry,409,1162
